Word	Count
binds	1
drawing	1
wrists	1
sofa	1
...then	1
accounted	1
look;	1
record	1
evidence	1
responsible	1
latoya	3
opening	3
eating	1
cashews	1
williams	3
tsa	4
issues	1
brought	1
authorizing	1
business	1
"ma'am,"	1
days	5
washington	1
write	1
town	1
friday	1
girlfriend	1
supposed--	1
--i'm	1
minimum	1
amount	2
file	1
persons	1
report	1
is--	1
--three	1
abducted	1
sunday	1
yup	1
scrolls	1
sent	1
girlfriend's	1
6	1
affluent	1
suburb	1
upstate	1
according	1
personality	1
argue	1
abducting	1
brainwashing	1
slaves	1
...brainwashing	1
garcia	2
officers	3
detectives	2
37	1
drake	1
43	1
...see	1
riveted	1
slightest	1
seriously	1
none	1
sayin'	1
nothin'	1
girls'll	1
ya	1
weak	1
struggle	1
tryin'	1
won't	2
rooftops	1
then--	1
cry	1
flipped	1
cab	2
calling	3
company	1
local	1
guessing	1
uber	1
`garage	1
band'	1
speaker	1
talked	1
operate	1
obvious	1
we'd	1
spot	1
becomes	1
something--	1
fucking	2
panic	1
helplessly	1
flirtacious	1
blank	1
approval	1
friend"	2
strapped	1
resignation	1
sings	1
...winter	1
spring	1
sing	1
guitar	1
notes	2
singing	1
flickers	1
"ting	1
ting"	1
no-	1
asleep	2
bald	1
static	1
snow	1
clicks	2
fills	1
lighting	1
shaven	1
intercom	1
thirsty	1
outta	1
understand	2
happening	2
`understanding'	1
success	1
rate	1
`understand'	1
dirty	1
lucky	1
one's	1
wrangling	1
method	1
favorite	1
hard;	1
needed	1
to:	1
taylor's	1
friend."	2
torturous;	1
point	2
learn	1
knowledge	1
common	1
cliff	1
society	2
extraordinary	1
whose	1
sole	1
lineage	1
redefined	1
nature	1
proved	1
exist	1
object;	1
science	2
created	1
miracle	1
hypnotize	1
others	2
racist	2
merely	1
sedate	1
prepare	1
psychologically	1
drum	1
roll	3
transplantation	3
done;	1
experimented	1
centuries	1
turned	1
re-linking	1
foreign	1
central	1
impossible	1
nerve	2
connections	2
intricate	1
delicate	1
discovered	1
necessary	1
transfer	1
partial	1
solves	1
ending	1
problem	1
coded	1
diagram	1
80%	1
20%	1
located	1
rooted	1
stays;	1
keeping	1
tricky	1
intact	1
discarded	2
"blue"	1
"red"	1
absorb	1
heals	1
surprisingly	1
assuming	1
planned	1
functioning	1
worry	1
wont	1
somewhere;	1
limited	1
consciousness	2
course;	1
existence	1
audience	1
live	1
...the	1
motor	2
functions	1
effectively	1
me--	1
operation	1
kinks	1
supposed	1
flashes	1
example	1
trigger	1
"momentary	1
lapse	1
functions..."	1
disappointed	1
highest	1
bids	1
decade	1
fashion	1
final	1
personally	1
shits	1
brown	1
purple	1
whatever	1
deeper:	1
compliment	1
clenches	1
restraints	1
collapse	1
exhaustion	1
lifts	2
rip	1
cotton	4
stuffing	1
difficult	1
decision	1
lips	1
dry	1
woman's	1
no--	1
widen	1
--	1
unconscious	3
nurse's	1
outfit	1
cross	2
medical	3
draws	1
dotted	2
scalp	1
unstraps	1
iv	2
inserts	1
needle	1
earbuds	3
connected	2
ipod	2
earplugs	1
scream	3
throat	1
heartbeat	1
quickens	1
pleads	1
chri-	1
stream	1
shhhh	1
convulses	1
cheeks	1
agony	1
curls	1
twisted	1
lies	1
operating	2
beds	1
monitors	1
bright	1
shines	1
shaved	1
empty	1
shining	1
robe	1
palms	1
upwards	1
prayer	2
ceremonial	1
candles	2
unaware	1
circular	1
surgical	3
cranium	2
briskly	1
lunging	1
cutting	1
wilts	1
whips	1
warping	1
crumpled	1
sawing	1
removes	1
preciously	1
exposing	1
quiet	1
charging	1
punctures	1
shoulder	1
attached	1
miss--	1
devolves	1
gargles	1
knocking	1
unused	1
grows	1
whistling	1
pot	2
stove	1
nearby	1
sniffs	1
forth	1
hers	1
savage;	1
covered	2
loading	1
grunts	1
frustration	1
holding	1
knocks	1
spraying	1
bounds	1
punches	1
given	1
lunges	2
psychotically	1
pin	1
slices	1
cracks	1
slinks	1
bloodcurdling	1
kitchen:	1
ahhhhhhhh	2
bursts	2
pounces	2
elbow	1
blocks	1
uses	1
choke	1
tighter	1
scrapes	1
wriggles	1
grasp	1
tripping	1
improvised	1
throw	1
beige	1
recognize	1
downed	1
ignition	1
misplaced	1
passport	1
je	1
crois	1
avoi	1
egare	1
passeport	1
peels	1
field	2
911	3
operator	1
emergency	1
armitage--	1
rearview	1
smaller	1
diriger	1
vers	1
i'hopital	1
seconds	1
flat	1
tire	1
heavy	1
heap	1
train	1
station	1
gare	1
filling	1
mangled	1
floors	1
slides	1
scar	2
noticed	1
ahhhhh	1
veers	1
tree	2
georgina`s	1
bullet	1
rear	1
hunting	1
rifle	2
soaked	1
grampa	1
rounds	1
speed	1
crawls	1
walter/grandpa	8
sprints	1
flies	1
shoots	3
grazes	1
closes	1
gap	1
walter/	1
jaguar	1
pushes	2
arrives	1
kill	1
tosses	1
catches	1
ruined	1
blinded	1
walter/grandpa's	2
flashing	1
shoot	1
grandpa--	1
spins	1
bearing	1
cocked	1
pained	1
reminiscent	1
ahhhhhhh	1
scurry	1
mad	1
chin	1
approaching	1
sirens	1
blare	1
ahhhhhh	1
grabbing	1
grass	1
bludgeons	1
butt	1
violence	1
pull	1
cops	1
weapon/	1
hands!/	2
knees!/	1
goddamn	1
sliced	1
violently	1
swarmed	1
burns	1
opposite	1
prison	1
jumpsuit	1
gaunt	1
circles	1
beard	1
...i	1
...impress	1
importance	1
remembering	1
enough--	1
secret	1
societies	1
google	1
connect	1
football	1
beginning;	1
defeated	1
peace	1
drag	1
guards	1
escort	1
whistles	1
